record_id,product_id,quality_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_twf,failure_hdf,failure_pwf,failure_osf,failure_rnf,air_temp_c,process_temp_c,temp_differential_c,power_w,type_encoded,failure_type
189,L47368,L,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,5650.845537865033,0,No Failure
190,M15049,M,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,25.150000000000034,35.25,10.099999999999966,6994.504715805388,1,No Failure
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,7718.086807755699,0,No Failure
192,L47371,L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,6036.423676215621,0,No Failure
193,H29606,H,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,7583.42767464733,2,No Failure
194,H29607,H,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,6079.903318541303,2,No Failure
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,6527.569799702335,0,No Failure
197,H29610,H,298.3,308.6,1432,49.5,91,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,7422.955121901963,2,No Failure
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,6540.199002169767,1,No Failure
199,L47378,L,298.4,308.7,1588,35.0,99,0,0,0,0,0,0,25.25,35.55000000000001,10.300000000000011,5820.32398955069,0,No Failure
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,7067.986567972852,0,No Failure
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,5897.293009563639,0,No Failure
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,6795.264909714723,0,No Failure
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,25.25,35.35000000000002,10.100000000000023,6116.178241714753,1,No Failure
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,25.25,35.35000000000002,10.100000000000023,5913.6292913623065,0,No Failure
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,25.25,35.35000000000002,10.100000000000023,5980.000672157147,0,No Failure
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,25.350000000000023,35.450000000000045,10.100000000000023,7459.397596683605,1,No Failure
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,25.350000000000023,35.55000000000001,10.199999999999989,5947.841235359898,0,No Failure
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,25.25,35.55000000000001,10.300000000000011,9032.571061919718,1,Power Failure
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,6114.555085510398,0,No Failure
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,6805.527445716449,0,No Failure
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,25.25,35.55000000000001,10.300000000000011,5757.523552405431,0,No Failure
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,25.350000000000023,35.55000000000001,10.199999999999989,5591.249525226434,0,No Failure
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,25.25,35.55000000000001,10.300000000000011,7445.323261595522,2,No Failure
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,25.25,35.55000000000001,10.300000000000011,6516.856968753595,0,No Failure
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,6173.428531838672,1,No Failure
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,6532.879091286903,0,No Failure
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,6012.13916500337,0,No Failure
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,5506.416051603998,0,No Failure
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,5773.2734035754265,0,No Failure
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,6937.767552481556,1,No Failure
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,7814.523230245396,0,No Failure
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,25.25,35.35000000000002,10.100000000000023,4649.148720267927,2,No Failure
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,6144.955230421636,0,No Failure
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,25.25,35.450000000000045,10.200000000000045,5652.102174926468,0,No Failure
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,4860.169498809553,0,No Failure
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,7673.40288824614,0,No Failure
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,25.150000000000034,35.25,10.099999999999966,6847.28968405817,0,No Failure
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,5818.009682962546,0,No Failure
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,6328.832648436246,1,No Failure
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,25.150000000000034,35.35000000000002,10.199999999999989,5186.099264643983,0,No Failure
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,25.150000000000034,35.450000000000045,10.300000000000011,5721.468540717731,0,No Failure
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,25.150000000000034,35.25,10.099999999999966,6354.897395485528,0,No Failure
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,7098.156329422827,0,No Failure
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,5525.935813958303,0,No Failure
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,6639.881737068171,0,No Failure
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,24.950000000000045,35.150000000000034,10.199999999999989,5928.8136558546585,1,No Failure
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,24.950000000000045,35.150000000000034,10.199999999999989,6058.718512080595,0,No Failure
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,5948.417194013057,1,No Failure
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,24.75,34.950000000000045,10.200000000000045,7337.493329748809,0,No Failure
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,5162.32788023182,0,No Failure
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,7235.339208629582,1,No Failure
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,4521.91421779754,0,No Failure
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,24.850000000000023,35.05000000000001,10.199999999999989,8300.33911819652,0,Overstrain Failure
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6659.359611520428,0,No Failure
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,7172.727267043536,1,No Failure
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,24.75,34.950000000000045,10.200000000000045,5349.901905602154,1,No Failure
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,24.75,34.950000000000045,10.200000000000045,5560.3571974661345,0,No Failure
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6999.4160723205,0,No Failure
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,24.850000000000023,35.150000000000034,10.300000000000011,8101.2878076650695,0,Overstrain Failure
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,24.850000000000023,35.150000000000034,10.300000000000011,8268.776584003457,0,Overstrain Failure
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,24.850000000000023,35.150000000000034,10.300000000000011,5691.246419390198,0,No Failure
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6539.916258830944,1,No Failure
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6073.326917919787,0,No Failure
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6849.446911013634,0,No Failure
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6008.8823806191485,0,No Failure
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,24.850000000000023,35.05000000000001,10.199999999999989,6299.479701076205,0,No Failure
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,24.950000000000045,35.150000000000034,10.199999999999989,8781.065626048829,0,No Failure
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,4989.110933288391,0,No Failure
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,24.950000000000045,35.05000000000001,10.099999999999966,5881.878261610027,0,No Failure
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,24.950000000000045,35.05000000000001,10.099999999999966,9502.061140047686,1,Power Failure
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,25.05000000000001,35.150000000000034,10.100000000000023,7825.728244043198,1,No Failure
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,24.950000000000045,35.05000000000001,10.099999999999966,5559.927846470144,0,No Failure
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,24.950000000000045,35.05000000000001,10.099999999999966,4872.065662991146,1,No Failure
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,5367.945119409271,1,No Failure
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,24.950000000000045,35.05000000000001,10.099999999999966,6914.1218317755365,0,No Failure
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,5648.939638321855,0,No Failure
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,6589.80475016995,2,No Failure
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,24.75,34.85000000000002,10.100000000000023,4317.532671730501,0,No Failure
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,24.75,34.85000000000002,10.100000000000023,4674.689868541612,2,No Failure
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,5904.937551687375,0,No Failure
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,6303.2915001625615,2,No Failure
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,24.950000000000045,34.950000000000045,10.0,6203.765844896836,1,No Failure
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,24.950000000000045,34.950000000000045,10.0,6278.326310542034,0,No Failure
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,24.950000000000045,34.85000000000002,9.899999999999977,6869.197056829202,0,No Failure
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,24.950000000000045,34.85000000000002,9.899999999999977,4930.415510543821,0,No Failure
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,8025.16701766859,0,No Failure
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,24.850000000000023,34.75,9.899999999999977,4874.704600820162,1,No Failure
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,7852.442253574225,2,No Failure
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,24.850000000000023,34.85000000000002,10.0,4987.5924968391555,1,No Failure
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,24.850000000000023,34.950000000000045,10.100000000000023,4457.354488766269,0,No Failure
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,24.950000000000045,34.950000000000045,10.0,6663.024802949617,1,No Failure
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,24.950000000000045,34.85000000000002,9.899999999999977,6215.012746596688,0,No Failure
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,24.950000000000045,34.950000000000045,10.0,7248.910888893088,1,No Failure
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,25.05000000000001,35.05000000000001,10.0,6614.832771643549,0,No Failure
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,25.05000000000001,35.150000000000034,10.100000000000023,4123.780180808106,0,No Failure
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,25.05000000000001,35.150000000000034,10.100000000000023,5911.2207369945545,0,No Failure
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,25.05000000000001,35.150000000000034,10.100000000000023,5524.469737386628,0,No Failure
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,25.05000000000001,35.150000000000034,10.100000000000023,5973.005392515154,0,No Failure
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,25.05000000000001,35.25,10.199999999999989,6120.555527478756,2,No Failure
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,24.950000000000045,35.25,10.299999999999955,7022.632442030528,0,No Failure
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,24.950000000000045,35.25,10.299999999999955,6866.767558510426,0,No Failure
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,24.850000000000023,35.150000000000034,10.300000000000011,6571.143689807627,0,No Failure
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,24.950000000000045,35.25,10.299999999999955,5619.9950980067815,0,No Failure
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,6530.491480870174,2,No Failure
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,24.950000000000045,35.35000000000002,10.399999999999977,7341.818255635252,1,No Failure
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,24.950000000000045,35.450000000000045,10.5,5516.762363409821,1,No Failure
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,6749.083497706953,0,No Failure
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,24.850000000000023,35.35000000000002,10.5,4538.438995155423,0,No Failure
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,4169.134306750431,2,No Failure
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,24.650000000000034,35.150000000000034,10.5,5841.812483301244,1,No Failure
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6505.463459396576,0,No Failure
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,24.55000000000001,35.25,10.699999999999989,4937.955332912437,0,No Failure
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5557.603067906488,2,No Failure
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6737.302525255991,1,No Failure
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5002.200902678348,0,No Failure
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,4280.608486075309,0,No Failure
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6776.980840470831,0,No Failure
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6051.9012560223055,1,No Failure
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,6450.3180363505635,0,No Failure
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,6190.948146870191,1,No Failure
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,6679.738075866714,2,No Failure
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,6710.159164728975,1,No Failure
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,24.75,35.450000000000045,10.700000000000045,5534.229618563781,0,No Failure
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,24.850000000000023,35.450000000000045,10.600000000000023,6984.849554383354,0,No Failure
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,24.75,35.35000000000002,10.600000000000023,7215.191127744558,1,No Failure
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,24.75,35.25,10.5,6998.1699072345755,0,No Failure
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5959.056721133215,0,No Failure
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5011.259161496199,0,No Failure
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6317.617162662931,0,No Failure
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5418.744672617819,0,No Failure
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,6200.456700635056,2,No Failure
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,24.650000000000034,35.25,10.599999999999966,5166.349118828415,0,No Failure
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,24.650000000000034,35.35000000000002,10.699999999999989,6065.368216530695,0,No Failure
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,24.650000000000034,35.35000000000002,10.699999999999989,7568.546997444826,0,No Failure
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,24.650000000000034,35.35000000000002,10.699999999999989,6528.983516396452,1,No Failure
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,24.650000000000034,35.35000000000002,10.699999999999989,4946.144417762795,0,No Failure
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,24.55000000000001,35.35000000000002,10.800000000000011,6507.432190792826,0,No Failure
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,24.55000000000001,35.35000000000002,10.800000000000011,8152.338688285906,0,Overstrain Failure
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,24.450000000000045,35.25,10.799999999999955,5599.805129219711,2,No Failure
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,24.55000000000001,35.35000000000002,10.800000000000011,5385.527566293862,2,No Failure
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,24.450000000000045,35.25,10.799999999999955,6134.085319840215,1,No Failure
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,24.450000000000045,35.25,10.799999999999955,7560.022809378086,1,No Failure
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,24.450000000000045,35.150000000000034,10.699999999999989,6474.571131636277,1,No Failure
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,24.350000000000023,35.05000000000001,10.699999999999989,5398.4185681490935,0,No Failure
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,24.350000000000023,34.950000000000045,10.600000000000023,6891.732748130953,1,No Failure
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,24.25,34.950000000000045,10.700000000000045,4743.710659140979,0,No Failure
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,24.450000000000045,35.05000000000001,10.599999999999966,4282.776185006285,1,No Failure
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,24.450000000000045,35.150000000000034,10.699999999999989,5053.084231690991,0,No Failure
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,24.350000000000023,35.05000000000001,10.699999999999989,6252.460531027478,0,No Failure
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,24.350000000000023,35.05000000000001,10.699999999999989,5776.195084743266,1,No Failure
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,24.25,34.950000000000045,10.700000000000045,6081.662610427314,0,No Failure
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,24.25,35.05000000000001,10.800000000000011,5223.21194585839,1,No Failure
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,24.25,35.05000000000001,10.800000000000011,7162.988329817408,0,No Failure
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,24.350000000000023,35.150000000000034,10.800000000000011,7064.059577155866,0,No Failure
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,24.350000000000023,35.150000000000034,10.800000000000011,5460.768710347337,0,No Failure
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,24.350000000000023,35.150000000000034,10.800000000000011,6905.932746925179,1,No Failure
